date,mean_temp,mean_dewpt,mean_pressure,max_temp,min_temp,max_humidity,min_humidity,max_dewpt,min_dewpt,max_pressure,min_pressure,precip_probability,precip_intensity
2015-05-23,51.90208333333334,31.52,1027.26,65.7,35.07,0.74,0.3,36.49,27.18,1030.3,1023.94,0.0,0.0
2015-05-22,51.37791666666667,32.37,1017.91,57.91,42.74,0.73,0.32,39.55,25.33,1026.12,1010.83,0.0,0.0
2015-05-21,56.00875,33.13,1013.3,66.19,46.81,0.56,0.32,39.29,26.19,1016.54,1010.1,0.0,0.0
2015-05-20,49.298333333333325,30.29,1018.24,60.95,39.42,0.76,0.3,33.41,24.2,1020.09,1016.61,0.0,0.0
2015-05-19,58.97249999999999,47.17,1013.65,67.04,47.13,0.83,0.53,60.58,33.45,1017.3,1010.83,0.0,0.0
2015-05-18,68.89583333333333,58.96,1015.49,80.98,59.38,0.81,0.57,67.71,52.26,1019.33,1012.29,0.0,0.0
2015-05-17,64.42916666666666,52.32,1021.04,73.77,55.48,0.83,0.51,55.29,49.24,1022.61,1019.2,0.0,0.0
2015-05-16,63.32375000000001,53.19,1017.72,76.05,54.37,0.87,0.52,57.7,49.44,1020.66,1016.2,0.0,0.0
2015-05-15,53.61708333333333,40.04,1021.0,60.7,47.46,0.78,0.48,49.24,32.41,1025.16,1016.89,0.15,0.0001
2015-05-14,53.4675,31.75,1029.65,64.18,41.88,0.68,0.29,35.17,28.31,1032.42,1025.56,0.0,0.0
2015-05-13,50.53,37.92,1023.94,58.21,44.54,0.87,0.42,45.22,28.97,1029.31,1016.14,0.0,0.0
2015-05-12,58.17666666666668,49.13,1010.64,62.32,52.79,0.94,0.52,57.5,42.24,1015.95,1007.11,0.69,0.0004
2015-05-11,61.356249999999996,57.59,1014.32,68.41,58.13,0.94,0.76,61.03,55.72,1017.73,1008.15,0.84,0.0111
2015-05-10,68.60000000000001,62.54,1017.75,78.92,62.88,0.9,0.65,67.06,58.52,1018.96,1016.23,0.66,0.006
2015-05-09,70.31250000000001,57.24,1017.08,81.26,58.11,0.8,0.47,60.71,51.3,1018.81,1015.97,0.0,0.0
2015-05-08,67.29666666666667,53.25,1017.23,79.53,54.75,0.79,0.47,57.64,48.37,1018.55,1014.99,0.0,0.0
2015-05-07,62.81000000000001,46.43,1020.93,75.39,49.44,0.69,0.44,54.06,38.02,1022.79,1017.85,0.0,0.0
2015-05-06,59.56708333333333,39.48,1024.73,72.14,46.37,0.75,0.29,45.52,35.85,1026.43,1022.22,0.0,0.0
2015-05-05,56.509583333333325,41.64,1024.95,62.8,47.81,0.77,0.39,50.84,35.32,1026.87,1021.62,0.0,0.0
2015-05-04,61.876250000000006,48.21,1017.52,69.58,52.3,0.8,0.46,56.14,41.68,1021.19,1016.6,0.54,0.0004
2015-05-03,62.805,42.6,1016.22,75.59,49.11,0.74,0.33,46.13,39.35,1017.55,1015.1,0.0,0.0
2015-05-02,61.036249999999995,39.44,1015.87,71.38,50.03,0.64,0.3,42.72,37.21,1017.49,1014.29,0.0,0.0
2015-05-01,58.338333333333345,41.49,1015.31,67.43,48.75,0.74,0.4,44.51,36.36,1016.5,1013.89,0.0,0.0
2015-04-30,55.668749999999996,41.26,1009.39,62.49,47.13,0.72,0.49,44.23,37.83,1013.58,1006.5,0.0,0.0
2015-04-29,57.237500000000004,41.13,1009.11,67.61,45.03,0.74,0.42,43.95,37.11,1011.79,1006.7,0.0,0.0
2015-04-28,54.01375000000001,39.99,1014.73,65.35,42.36,0.79,0.44,43.94,36.12,1016.67,1011.71,0.0,0.0
2015-04-27,47.550833333333344,36.88,1011.55,55.95,41.12,0.79,0.52,40.18,34.34,1015.62,1008.6,0.0,0.0
2015-04-26,46.25916666666666,33.26,1009.8,53.64,39.52,0.72,0.5,35.54,29.58,1011.11,1008.79,0.0,0.0
2015-04-25,40.92708333333332,26.62,1013.34,50.84,28.99,0.78,0.43,30.01,21.17,1016.88,1009.19,0.0,0.0
2015-04-24,36.08208333333333,23.79,1015.38,43.23,30.79,0.76,0.47,25.7,21.71,1017.09,1013.59,0.0,0.0
2015-04-23,34.01041666666668,24.54,1009.22,37.21,31.01,0.81,0.59,27.65,21.48,1013.44,1005.69,0.0,0.0
2015-04-22,40.32125000000001,34.0,1002.38,44.7,34.73,0.88,0.66,36.49,29.01,1006.4,1000.74,0.61,0.0012
2015-04-21,45.72875,38.25,1000.99,50.15,39.92,0.87,0.63,44.74,36.36,1003.31,998.3,0.72,0.005
2015-04-20,48.331250000000004,44.76,999.04,56.93,41.14,0.99,0.48,54.02,31.46,1008.57,994.68,0.93,0.0175
2015-04-19,47.81333333333334,28.04,1020.03,55.45,38.11,0.68,0.31,30.36,24.07,1025.61,1009.31,0.0,0.0
2015-04-18,54.8775,36.03,1017.07,65.25,42.66,0.81,0.29,45.2,29.37,1022.48,1014.11,0.0,0.0
2015-04-17,55.69416666666667,45.5,1015.82,66.96,46.38,0.91,0.46,51.08,39.94,1018.43,1013.82,0.64,0.0026
2015-04-16,49.99375,30.71,1025.16,61.67,39.96,0.71,0.32,42.4,24.81,1030.01,1018.85,0.0,0.0
2015-04-15,50.5375,25.51,1027.36,59.89,40.59,0.49,0.29,30.1,19.27,1029.75,1023.94,0.0,0.0
2015-04-14,51.067499999999995,29.94,1021.96,62.5,37.74,0.84,0.23,38.51,20.49,1024.19,1019.81,0.0,0.0
2015-04-13,52.78375,39.5,1016.67,66.87,40.98,0.83,0.42,56.95,32.15,1022.05,1009.01,0.6,0.0042
2015-04-12,49.1225,33.17,1023.22,62.84,33.9,0.79,0.37,38.01,28.09,1025.22,1021.99,0.0,0.0
2015-04-11,43.39291666666667,29.25,1018.24,52.31,37.57,0.74,0.42,30.93,27.06,1022.66,1010.2,0.0,0.0
2015-04-10,48.402499999999996,42.04,1003.03,57.73,43.06,0.97,0.59,51.15,30.71,1010.16,997.0,0.83,0.0135
2015-04-09,39.37208333333333,37.78,1015.96,46.86,34.99,0.99,0.9,46.52,32.76,1021.41,1006.52,0.8,0.006
2015-04-08,36.966249999999995,26.59,1022.06,38.93,34.98,0.93,0.38,35.56,14.74,1027.11,1018.07,0.84,0.019
2015-04-07,39.75875,25.4,1026.31,46.54,34.13,0.8,0.37,29.86,21.25,1027.79,1023.83,0.0,0.0
