date,mean_temp,max_temp,min_temp,mean_temp_1,mean_temp_2,mean_temp_3,mean_dewpt_1,mean_dewpt_2,mean_dewpt_3,mean_pressure_1,mean_pressure_2,mean_pressure_3,max_temp_1,max_temp_2,max_temp_3,min_temp_1,min_temp_2,min_temp_3,max_humidity_1,max_humidity_2,max_humidity_3,min_humidity_1,min_humidity_2,min_humidity_3,max_dewpt_1,max_dewpt_2,max_dewpt_3,min_dewpt_1,min_dewpt_2,min_dewpt_3,max_pressure_1,max_pressure_2,max_pressure_3,min_pressure_1,min_pressure_2,min_pressure_3,precip_probability_1,precip_probability_2,precip_probability_3,precip_intensity_1,precip_intensity_2,precip_intensity_3
2017-04-27,64.66791666666667,77.95,53.82,56.90833333333333,51.09291666666667,43.65749999999999,44.29,36.36,34.91,1013.61,1019.25,1020.65,63.97,56.33,47.18,48.83,45.75,39.44,0.9,0.74,0.87,0.44,0.46,0.58,52.75,45.93,39.99,40.87,30.47,30.45,1016.1,1024.99,1024.97,1006.11,1013.91,1013.81,0.0,0.0,1.0,0.0,0.0,0.0107
2017-04-28,56.90833333333333,63.97,48.83,51.09291666666667,43.65749999999999,49.82791666666665,36.36,34.91,47.8,1019.25,1020.65,1004.37,56.33,47.18,55.84,45.75,39.44,42.13,0.74,0.87,0.95,0.46,0.58,0.9,45.93,39.99,54.27,30.47,30.45,39.79,1024.99,1024.97,1012.71,1013.91,1013.81,997.31,0.0,1.0,1.0,0.0,0.0107,0.0402
2017-04-29,51.09291666666667,56.33,45.75,43.65749999999999,49.82791666666665,49.08583333333333,34.91,47.8,43.88,1020.65,1004.37,1000.63,47.18,55.84,53.79,39.44,42.13,46.29,0.87,0.95,0.89,0.58,0.9,0.73,39.99,54.27,50.14,30.45,39.79,38.05,1024.97,1012.71,1006.04,1013.81,997.31,998.6,1.0,1.0,0.59,0.0107,0.0402,0.0015
2017-04-30,43.65749999999999,47.18,39.44,49.82791666666665,49.08583333333333,48.43916666666667,47.8,43.88,31.79,1004.37,1000.63,1016.42,55.84,53.79,58.09,42.13,46.29,40.49,0.95,0.89,0.79,0.9,0.73,0.29,54.27,50.14,37.56,39.79,38.05,24.8,1012.71,1006.04,1023.1,997.31,998.6,1006.37,1.0,0.59,0.0,0.0402,0.0015,0.0
2017-05-01,49.82791666666665,55.84,42.13,49.08583333333333,48.43916666666667,45.18208333333334,43.88,31.79,35.1,1000.63,1016.42,1019.84,53.79,58.09,52.3,46.29,40.49,41.13,0.89,0.79,0.93,0.73,0.29,0.53,50.14,37.56,42.16,38.05,24.8,26.67,1006.04,1023.1,1023.54,998.6,1006.37,1013.51,0.59,0.0,1.0,0.0015,0.0,0.0209
2017-05-02,49.08583333333333,53.79,46.29,48.43916666666667,45.18208333333334,47.07416666666668,31.79,35.1,45.12,1016.42,1019.84,1004.1,58.09,52.3,49.73,40.49,41.13,44.48,0.79,0.93,0.96,0.29,0.53,0.9,37.56,42.16,47.74,24.8,26.67,42.59,1023.1,1023.54,1012.38,1006.37,1013.51,997.75,0.0,1.0,1.0,0.0,0.0209,0.0375
2017-05-03,48.43916666666667,58.09,40.49,45.18208333333334,47.07416666666668,45.09833333333333,35.1,45.12,41.68,1019.84,1004.1,995.36,52.3,49.73,48.33,41.13,44.48,42.07,0.93,0.96,0.93,0.53,0.9,0.82,42.16,47.74,43.79,26.67,42.59,38.48,1023.54,1012.38,998.64,1013.51,997.75,993.98,1.0,1.0,0.67,0.0209,0.0375,0.001
2017-05-04,45.18208333333334,52.3,41.13,47.07416666666668,45.09833333333333,43.67958333333334,45.12,41.68,33.65,1004.1,995.36,1005.06,49.73,48.33,49.06,44.48,42.07,39.1,0.96,0.93,0.86,0.9,0.82,0.46,47.74,43.79,38.68,42.59,38.48,27.84,1012.38,998.64,1011.3,997.75,993.98,998.91,1.0,0.67,0.49,0.0375,0.001,0.0007
2017-05-05,47.07416666666668,49.73,44.48,45.09833333333333,43.67958333333334,44.61124999999999,41.68,33.65,27.8,995.36,1005.06,1012.98,48.33,49.06,52.11,42.07,39.1,35.08,0.93,0.86,0.82,0.82,0.46,0.32,43.79,38.68,33.88,38.48,27.84,23.27,998.64,1011.3,1014.99,993.98,998.91,1011.45,0.67,0.49,0.0,0.001,0.0007,0.0
2017-05-06,45.09833333333333,48.33,42.07,43.67958333333334,44.61124999999999,45.20458333333334,33.65,27.8,31.64,1005.06,1012.98,1015.86,49.06,52.11,49.96,39.1,35.08,39.94,0.86,0.82,0.72,0.46,0.32,0.46,38.68,33.88,34.59,27.84,23.27,23.73,1011.3,1014.99,1017.99,998.91,1011.45,1013.78,0.49,0.0,0.0,0.0007,0.0,0.0
2017-05-07,43.67958333333334,49.06,39.1,44.61124999999999,45.20458333333334,45.95625,27.8,31.64,34.24,1012.98,1015.86,1019.45,52.11,49.96,52.03,35.08,39.94,38.84,0.82,0.72,0.82,0.32,0.46,0.51,33.88,34.59,37.4,23.27,23.73,30.79,1014.99,1017.99,1020.47,1011.45,1013.78,1017.95,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,44.61124999999999,52.11,35.08,45.20458333333334,45.95625,50.82833333333334,31.64,34.24,35.32,1015.86,1019.45,1016.88,49.96,52.03,58.18,39.94,38.84,44.14,0.72,0.82,0.64,0.46,0.51,0.45,34.59,37.4,38.19,23.73,30.79,31.93,1017.99,1020.47,1018.76,1013.78,1017.95,1015.82,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,45.20458333333334,49.96,39.94,45.95625,50.82833333333334,52.57791666666666,34.24,35.32,41.91,1019.45,1016.88,1015.27,52.03,58.18,60.25,38.84,44.14,41.61,0.82,0.64,0.83,0.51,0.45,0.55,37.4,38.19,45.0,30.79,31.93,35.94,1020.47,1018.76,1016.99,1017.95,1015.82,1012.96,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,45.95625,52.03,38.84,50.82833333333334,52.57791666666666,54.16416666666667,35.32,41.91,46.15,1016.88,1015.27,1010.95,58.18,60.25,60.97,44.14,41.61,49.42,0.64,0.83,0.89,0.45,0.55,0.59,38.19,45.0,48.52,31.93,35.94,44.45,1018.76,1016.99,1012.77,1015.82,1012.96,1008.78,0.0,0.0,0.44,0.0,0.0,0.0005
2017-05-11,50.82833333333334,58.18,44.14,52.57791666666666,54.16416666666667,52.69708333333333,41.91,46.15,43.77,1015.27,1010.95,1007.71,60.25,60.97,62.18,41.61,49.42,43.9,0.83,0.89,0.93,0.55,0.59,0.51,45.0,48.52,48.46,35.94,44.45,40.62,1016.99,1012.77,1011.94,1012.96,1008.78,1005.1,0.0,0.44,0.0,0.0,0.0005,0.0
2017-05-12,52.57791666666666,60.25,41.61,54.16416666666667,52.69708333333333,56.65083333333333,46.15,43.77,42.43,1010.95,1007.71,1014.31,60.97,62.18,66.94,49.42,43.9,46.73,0.89,0.93,0.74,0.59,0.51,0.44,48.52,48.46,45.52,44.45,40.62,38.87,1012.77,1011.94,1016.0,1008.78,1005.1,1012.19,0.44,0.0,0.0,0.0005,0.0,0.0
2017-05-13,54.16416666666667,60.97,49.42,52.69708333333333,56.65083333333333,56.06541666666666,43.77,42.43,43.46,1007.71,1014.31,1015.38,62.18,66.94,62.55,43.9,46.73,46.58,0.93,0.74,0.82,0.51,0.44,0.48,48.46,45.52,46.84,40.62,38.87,41.42,1011.94,1016.0,1017.92,1005.1,1012.19,1011.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-14,52.69708333333333,62.18,43.9,56.65083333333333,56.06541666666666,69.50291666666666,42.43,43.46,54.52,1014.31,1015.38,1009.59,66.94,62.55,84.79,46.73,46.58,51.11,0.74,0.82,0.82,0.44,0.48,0.42,45.52,46.84,63.21,38.87,41.42,43.84,1016.0,1017.92,1011.3,1012.19,1011.5,1008.28,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,56.65083333333333,66.94,46.73,56.06541666666666,69.50291666666666,74.35249999999998,43.46,54.52,59.25,1015.38,1009.59,1007.2,62.55,84.79,84.52,46.58,51.11,66.68,0.82,0.82,0.75,0.48,0.42,0.41,46.84,63.21,64.47,41.42,43.84,55.69,1017.92,1011.3,1008.67,1011.5,1008.28,1004.2,0.0,0.0,0.54,0.0,0.0,0.0021
2017-05-16,56.06541666666666,62.55,46.58,69.50291666666666,74.35249999999998,56.46333333333333,54.52,59.25,45.35,1009.59,1007.2,1017.08,84.79,84.52,63.61,51.11,66.68,48.66,0.82,0.75,0.81,0.42,0.41,0.49,63.21,64.47,55.98,43.84,55.69,39.07,1011.3,1008.67,1023.27,1008.28,1004.2,1008.66,0.0,0.54,0.0,0.0,0.0021,0.0
2017-05-17,69.50291666666666,84.79,51.11,74.35249999999998,56.46333333333333,54.2,59.25,45.35,34.79,1007.2,1017.08,1026.31,84.52,63.61,61.31,66.68,48.66,45.07,0.75,0.81,0.59,0.41,0.49,0.4,64.47,55.98,38.0,55.69,39.07,31.41,1008.67,1023.27,1028.63,1004.2,1008.66,1023.27,0.54,0.0,0.0,0.0021,0.0,0.0
2017-05-18,74.35249999999998,84.52,66.68,56.46333333333333,54.2,55.36791666666668,45.35,34.79,46.14,1017.08,1026.31,1019.03,63.61,61.31,57.09,48.66,45.07,53.55,0.81,0.59,0.94,0.49,0.4,0.45,55.98,38.0,54.29,39.07,31.41,35.05,1023.27,1028.63,1023.92,1008.66,1023.27,1013.81,0.0,0.0,0.93,0.0,0.0,0.0129
2017-05-19,56.46333333333333,63.61,48.66,54.2,55.36791666666668,57.06499999999999,34.79,46.14,50.4,1026.31,1019.03,1013.28,61.31,57.09,62.32,45.07,53.55,51.92,0.59,0.94,0.97,0.4,0.45,0.56,38.0,54.29,54.81,31.41,35.05,45.36,1028.63,1023.92,1014.63,1023.27,1013.81,1012.69,0.0,0.93,0.76,0.0,0.0129,0.0007
2017-05-20,54.2,61.31,45.07,55.36791666666668,57.06499999999999,59.23208333333333,46.14,50.4,49.81,1019.03,1013.28,1011.15,57.09,62.32,70.18,53.55,51.92,46.48,0.94,0.97,0.92,0.45,0.56,0.52,54.29,54.81,54.56,35.05,45.36,43.1,1023.92,1014.63,1014.23,1013.81,1012.69,1008.02,0.93,0.76,0.0,0.0129,0.0007,0.0
2017-05-21,55.36791666666668,57.09,53.55,57.06499999999999,59.23208333333333,64.63875,50.4,49.81,50.15,1013.28,1011.15,1005.12,62.32,70.18,73.22,51.92,46.48,54.99,0.97,0.92,0.85,0.56,0.52,0.36,54.81,54.56,54.09,45.36,43.1,44.51,1014.63,1014.23,1007.51,1012.69,1008.02,1003.08,0.76,0.0,0.0,0.0007,0.0,0.0
2017-05-22,57.06499999999999,62.32,51.92,59.23208333333333,64.63875,56.47249999999999,49.81,50.15,52.56,1011.15,1005.12,1001.45,70.18,73.22,65.42,46.48,54.99,53.76,0.92,0.85,0.93,0.52,0.36,0.6,54.56,54.09,53.83,43.1,44.51,50.49,1014.23,1007.51,1003.5,1008.02,1003.08,999.21,0.0,0.0,1.0,0.0,0.0,0.0463
2017-05-23,59.23208333333333,70.18,46.48,64.63875,56.47249999999999,60.30208333333334,50.15,52.56,55.18,1005.12,1001.45,1005.43,73.22,65.42,65.86,54.99,53.76,55.64,0.85,0.93,0.96,0.36,0.6,0.72,54.09,53.83,57.63,44.51,50.49,53.48,1007.51,1003.5,1010.97,1003.08,999.21,1000.42,0.0,1.0,1.0,0.0,0.0463,0.0053
2017-05-24,64.63875,73.22,54.99,56.47249999999999,60.30208333333334,60.52625000000001,52.56,55.18,55.32,1001.45,1005.43,1012.39,65.42,65.86,64.77,53.76,55.64,56.39,0.93,0.96,0.9,0.6,0.72,0.74,53.83,57.63,57.15,50.49,53.48,53.14,1003.5,1010.97,1013.56,999.21,1000.42,1011.0,1.0,1.0,0.0,0.0463,0.0053,0.0
2017-05-25,56.47249999999999,65.42,53.76,60.30208333333334,60.52625000000001,62.79416666666666,55.18,55.32,55.15,1005.43,1012.39,1009.81,65.86,64.77,70.42,55.64,56.39,51.8,0.96,0.9,0.94,0.72,0.74,0.6,57.63,57.15,57.77,53.48,53.14,50.25,1010.97,1013.56,1013.21,1000.42,1011.0,1005.29,1.0,0.0,0.0,0.0053,0.0,0.0
2017-05-26,60.30208333333334,65.86,55.64,60.52625000000001,62.79416666666666,66.02916666666667,55.32,55.15,56.94,1012.39,1009.81,1007.33,64.77,70.42,76.68,56.39,51.8,59.61,0.9,0.94,0.93,0.74,0.6,0.41,57.15,57.77,62.22,53.14,50.25,50.2,1013.56,1013.21,1010.73,1011.0,1005.29,1004.46,0.0,0.0,0.67,0.0,0.0,0.0017
2017-05-27,60.52625000000001,64.77,56.39,62.79416666666666,66.02916666666667,62.12875,55.15,56.94,54.02,1009.81,1007.33,1011.9,70.42,76.68,71.52,51.8,59.61,55.77,0.94,0.93,0.9,0.6,0.41,0.56,57.77,62.22,57.02,50.25,50.2,51.42,1013.21,1010.73,1013.06,1005.29,1004.46,1010.7,0.0,0.67,1.0,0.0,0.0017,0.0062
2017-05-28,62.79416666666666,70.42,51.8,66.02916666666667,62.12875,61.39374999999999,56.94,54.02,51.79,1007.33,1011.9,1011.61,76.68,71.52,71.06,59.61,55.77,51.91,0.93,0.9,0.94,0.41,0.56,0.46,62.22,57.02,54.53,50.2,51.42,47.91,1010.73,1013.06,1012.79,1004.46,1010.7,1009.58,0.67,1.0,0.87,0.0017,0.0062,0.0037
2017-05-29,66.02916666666667,76.68,59.61,62.12875,61.39374999999999,57.14000000000001,54.02,51.79,42.72,1011.9,1011.61,1014.59,71.52,71.06,64.43,55.77,51.91,51.65,0.9,0.94,0.8,0.56,0.46,0.36,57.02,54.53,48.4,51.42,47.91,37.1,1013.06,1012.79,1015.44,1010.7,1009.58,1013.0,1.0,0.87,0.0,0.0062,0.0037,0.0
2017-05-30,62.12875,71.52,55.77,61.39374999999999,57.14000000000001,57.88,51.79,42.72,42.11,1011.61,1014.59,1015.77,71.06,64.43,67.42,51.91,51.65,47.22,0.94,0.8,0.88,0.46,0.36,0.37,54.53,48.4,45.76,47.91,37.1,40.15,1012.79,1015.44,1017.02,1009.58,1013.0,1014.29,0.87,0.0,0.0,0.0037,0.0,0.0
2017-05-31,61.39374999999999,71.06,51.91,57.14000000000001,57.88,61.11541666666666,42.72,42.11,43.18,1014.59,1015.77,1016.95,64.43,67.42,71.06,51.65,47.22,50.96,0.8,0.88,0.73,0.36,0.37,0.36,48.4,45.76,45.48,37.1,40.15,40.87,1015.44,1017.02,1018.51,1013.0,1014.29,1015.68,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,57.14000000000001,64.43,51.65,57.88,61.11541666666666,56.20125000000001,42.11,43.18,50.79,1015.77,1016.95,1010.6,67.42,71.06,59.32,47.22,50.96,53.8,0.88,0.73,0.94,0.37,0.36,0.63,45.76,45.48,54.24,40.15,40.87,44.87,1017.02,1018.51,1015.94,1014.29,1015.68,1006.88,0.0,0.0,0.73,0.0,0.0,0.0091
2017-06-02,57.88,67.42,47.22,61.11541666666666,56.20125000000001,58.68916666666669,43.18,50.79,54.06,1016.95,1010.6,1007.23,71.06,59.32,62.88,50.96,53.8,55.34,0.73,0.94,0.92,0.36,0.63,0.72,45.48,54.24,55.57,40.87,44.87,52.18,1018.51,1015.94,1008.09,1015.68,1006.88,1006.59,0.0,0.73,0.0,0.0,0.0091,0.0
2017-06-03,61.11541666666666,71.06,50.96,56.20125000000001,58.68916666666669,57.49416666666666,50.79,54.06,53.36,1010.6,1007.23,1010.25,59.32,62.88,60.9,53.8,55.34,54.33,0.94,0.92,0.92,0.63,0.72,0.78,54.24,55.57,56.34,44.87,52.18,47.93,1015.94,1008.09,1016.5,1006.88,1006.59,1006.54,0.73,0.0,0.94,0.0091,0.0,0.0018
2017-06-04,56.20125000000001,59.32,53.8,58.68916666666669,57.49416666666666,59.49583333333332,54.06,53.36,47.03,1007.23,1010.25,1018.3,62.88,60.9,70.41,55.34,54.33,46.93,0.92,0.92,0.86,0.72,0.78,0.45,55.57,56.34,50.9,52.18,47.93,42.73,1008.09,1016.5,1020.04,1006.59,1006.54,1016.5,0.0,0.94,0.0,0.0,0.0018,0.0
2017-06-05,58.68916666666669,62.88,55.34,57.49416666666666,59.49583333333332,65.27000000000001,53.36,47.03,47.44,1010.25,1018.3,1015.22,60.9,70.41,76.45,54.33,46.93,50.42,0.92,0.86,0.84,0.78,0.45,0.35,56.34,50.9,49.76,47.93,42.73,45.6,1016.5,1020.04,1018.27,1006.54,1016.5,1010.01,0.94,0.0,0.0,0.0018,0.0,0.0
2017-06-06,57.49416666666666,60.9,54.33,59.49583333333332,65.27000000000001,66.23958333333333,47.03,47.44,53.6,1018.3,1015.22,1008.41,70.41,76.45,78.51,46.93,50.42,55.2,0.86,0.84,0.77,0.45,0.35,0.44,50.9,49.76,60.93,42.73,45.6,47.93,1020.04,1018.27,1009.91,1016.5,1010.01,1007.51,0.0,0.0,0.65,0.0,0.0,0.001
2017-06-07,59.49583333333332,70.41,46.93,65.27000000000001,66.23958333333333,71.05291666666666,47.44,53.6,58.51,1015.22,1008.41,1010.8,76.45,78.51,81.73,50.42,55.2,58.2,0.84,0.77,0.87,0.35,0.44,0.51,49.76,60.93,62.59,45.6,47.93,54.32,1018.27,1009.91,1012.35,1010.01,1007.51,1009.68,0.0,0.65,0.0,0.0,0.001,0.0
2017-06-08,65.27000000000001,76.45,50.42,66.23958333333333,71.05291666666666,77.50333333333334,53.6,58.51,60.85,1008.41,1010.8,1012.59,78.51,81.73,84.67,55.2,58.2,68.63,0.77,0.87,0.67,0.44,0.51,0.51,60.93,62.59,65.37,47.93,54.32,56.31,1009.91,1012.35,1013.71,1007.51,1009.68,1010.4,0.65,0.0,0.0,0.001,0.0,0.0
2017-06-09,66.23958333333333,78.51,55.2,71.05291666666666,77.50333333333334,78.21583333333331,58.51,60.85,62.2,1010.8,1012.59,1013.1,81.73,84.67,87.27,58.2,68.63,66.22,0.87,0.67,0.76,0.51,0.51,0.48,62.59,65.37,65.12,54.32,56.31,58.06,1012.35,1013.71,1014.92,1009.68,1010.4,1011.29,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-10,71.05291666666666,81.73,58.2,77.50333333333334,78.21583333333331,71.7725,60.85,62.2,62.76,1012.59,1013.1,1014.76,84.67,87.27,77.33,68.63,66.22,65.87,0.67,0.76,0.89,0.51,0.48,0.63,65.37,65.12,67.04,56.31,58.06,57.73,1013.71,1014.92,1016.66,1010.4,1011.29,1012.29,0.0,0.0,0.67,0.0,0.0,0.0013
2017-06-11,77.50333333333334,84.67,68.63,78.21583333333331,71.7725,66.53125,62.2,62.76,49.08,1013.1,1014.76,1018.11,87.27,77.33,73.57,66.22,65.87,59.5,0.76,0.89,0.94,0.48,0.63,0.36,65.12,67.04,62.05,58.06,57.73,42.49,1014.92,1016.66,1019.91,1011.29,1012.29,1016.28,0.0,0.67,0.0,0.0,0.0013,0.0
2017-06-12,78.21583333333331,87.27,66.22,71.7725,66.53125,63.37666666666667,62.76,49.08,52.0,1014.76,1018.11,1012.24,77.33,73.57,67.88,65.87,59.5,59.92,0.89,0.94,0.88,0.63,0.36,0.52,67.04,62.05,60.69,57.73,42.49,43.04,1016.66,1019.91,1016.56,1012.29,1016.28,1009.46,0.67,0.0,0.0,0.0013,0.0,0.0
2017-06-13,71.7725,77.33,65.87,66.53125,63.37666666666667,72.25875,49.08,52.0,62.45,1018.11,1012.24,1008.97,73.57,67.88,85.82,59.5,59.92,61.89,0.94,0.88,0.93,0.36,0.52,0.46,62.05,60.69,66.63,42.49,43.04,59.6,1019.91,1016.56,1009.86,1016.28,1009.46,1007.87,0.0,0.0,0.59,0.0,0.0,0.0024
2017-06-14,66.53125,73.57,59.5,63.37666666666667,72.25875,72.2991666666667,52.0,62.45,66.17,1012.24,1008.97,1007.66,67.88,85.82,80.17,59.92,61.89,66.38,0.88,0.93,0.9,0.52,0.46,0.68,60.69,66.63,70.06,43.04,59.6,62.91,1016.56,1009.86,1009.1,1009.46,1007.87,1005.11,0.0,0.59,0.72,0.0,0.0024,0.0128
2017-06-15,63.37666666666667,67.88,59.92,72.25875,72.2991666666667,74.15750000000001,62.45,66.17,66.91,1008.97,1007.66,1002.14,85.82,80.17,82.57,61.89,66.38,68.57,0.93,0.9,0.89,0.46,0.68,0.62,66.63,70.06,70.55,59.6,62.91,64.12,1009.86,1009.1,1005.08,1007.87,1005.11,999.88,0.59,0.72,0.71,0.0024,0.0128,0.0025
2017-06-16,72.25875,85.82,61.89,72.2991666666667,74.15750000000001,71.12041666666664,66.17,66.91,59.81,1007.66,1002.14,1005.76,80.17,82.57,80.13,66.38,68.57,62.36,0.9,0.89,0.86,0.68,0.62,0.48,70.06,70.55,63.2,62.91,64.12,57.64,1009.1,1005.08,1007.04,1005.11,999.88,1003.73,0.72,0.71,0.46,0.0128,0.0025,0.0001
2017-06-17,72.2991666666667,80.17,66.38,74.15750000000001,71.12041666666664,65.08291666666666,66.91,59.81,58.26,1002.14,1005.76,1009.66,82.57,80.13,71.36,68.57,62.36,58.98,0.89,0.86,0.91,0.62,0.48,0.56,70.55,63.2,60.79,64.12,57.64,53.62,1005.08,1007.04,1012.5,999.88,1003.73,1007.0,0.71,0.46,0.89,0.0025,0.0001,0.0084
2017-06-18,74.15750000000001,82.57,68.57,71.12041666666664,65.08291666666666,64.64416666666666,59.81,58.26,54.72,1005.76,1009.66,1013.4,80.13,71.36,74.05,62.36,58.98,54.81,0.86,0.91,0.93,0.48,0.56,0.49,63.2,60.79,57.29,57.64,53.62,52.53,1007.04,1012.5,1014.69,1003.73,1007.0,1012.04,0.46,0.89,0.88,0.0001,0.0084,0.0016
2017-06-19,71.12041666666664,80.13,62.36,65.08291666666666,64.64416666666666,64.0125,58.26,54.72,56.77,1009.66,1013.4,1012.66,71.36,74.05,71.4,58.98,54.81,54.14,0.91,0.93,0.9,0.56,0.49,0.67,60.79,57.29,61.02,53.62,52.53,51.15,1012.5,1014.69,1015.18,1007.0,1012.04,1008.09,0.89,0.88,0.87,0.0084,0.0016,0.0012
2017-06-20,65.08291666666666,71.36,58.98,64.64416666666666,64.0125,69.485,54.72,56.77,66.08,1013.4,1012.66,1002.64,74.05,71.4,75.04,54.81,54.14,65.71,0.93,0.9,0.95,0.49,0.67,0.79,57.29,61.02,68.9,52.53,51.15,60.11,1014.69,1015.18,1007.78,1012.04,1008.09,999.0,0.88,0.87,0.9,0.0016,0.0012,0.0461
2017-06-21,64.64416666666666,74.05,54.81,64.0125,69.485,69.61125000000003,56.77,66.08,53.84,1012.66,1002.64,1006.92,71.4,75.04,76.32,54.14,65.71,60.99,0.9,0.95,0.8,0.67,0.79,0.42,61.02,68.9,62.26,51.15,60.11,51.25,1015.18,1007.78,1012.53,1008.09,999.0,1002.09,0.87,0.9,0.0,0.0012,0.0461,0.0
2017-06-22,64.0125,71.4,54.14,69.485,69.61125000000003,63.48708333333334,66.08,53.84,52.98,1002.64,1006.92,1013.51,75.04,76.32,69.18,65.71,60.99,58.64,0.95,0.8,0.86,0.79,0.42,0.52,68.9,62.26,56.6,60.11,51.25,49.78,1007.78,1012.53,1015.02,999.0,1002.09,1012.71,0.9,0.0,0.66,0.0461,0.0,0.0014
2017-06-23,69.485,75.04,65.71,69.61125000000003,63.48708333333334,59.63166666666665,53.84,52.98,53.95,1006.92,1013.51,1014.18,76.32,69.18,66.93,60.99,58.64,56.0,0.8,0.86,0.89,0.42,0.52,0.7,62.26,56.6,56.78,51.25,49.78,51.59,1012.53,1015.02,1015.39,1002.09,1012.71,1012.6,0.0,0.66,0.76,0.0,0.0014,0.0122
2017-06-24,69.61125000000003,76.32,60.99,63.48708333333334,59.63166666666665,59.52291666666667,52.98,53.95,51.38,1013.51,1014.18,1013.76,69.18,66.93,67.43,58.64,56.0,51.35,0.86,0.89,0.92,0.52,0.7,0.53,56.6,56.78,55.07,49.78,51.59,48.39,1015.02,1015.39,1016.09,1012.71,1012.6,1012.59,0.66,0.76,0.46,0.0014,0.0122,0.0007
2017-06-25,63.48708333333334,69.18,58.64,59.63166666666665,59.52291666666667,64.96541666666667,53.95,51.38,51.77,1014.18,1013.76,1016.91,66.93,67.43,76.12,56.0,51.35,51.85,0.89,0.92,0.84,0.7,0.53,0.46,56.78,55.07,55.91,51.59,48.39,47.06,1015.39,1016.09,1018.42,1012.6,1012.59,1015.42,0.76,0.46,0.0,0.0122,0.0007,0.0
2017-06-26,59.63166666666665,66.93,56.0,59.52291666666667,64.96541666666667,66.45291666666667,51.38,51.77,60.24,1013.76,1016.91,1012.29,67.43,76.12,75.63,51.35,51.85,59.67,0.92,0.84,0.91,0.53,0.46,0.61,55.07,55.91,66.54,48.39,47.06,51.91,1016.09,1018.42,1016.38,1012.59,1015.42,1009.14,0.46,0.0,0.78,0.0007,0.0,0.0056
2017-06-27,59.52291666666667,67.43,51.35,64.96541666666667,66.45291666666667,71.65083333333331,51.77,60.24,65.44,1016.91,1012.29,1010.07,76.12,75.63,80.94,51.85,59.67,65.47,0.84,0.91,0.93,0.46,0.61,0.64,55.91,66.54,68.54,47.06,51.91,62.47,1018.42,1016.38,1010.9,1015.42,1009.14,1009.1,0.0,0.78,0.85,0.0,0.0056,0.0047
2017-06-28,64.96541666666667,76.12,51.85,66.45291666666667,71.65083333333331,71.29208333333334,60.24,65.44,65.73,1012.29,1010.07,1009.53,75.63,80.94,77.83,59.67,65.47,65.78,0.91,0.93,0.93,0.61,0.64,0.71,66.54,68.54,68.13,51.91,62.47,59.38,1016.38,1010.9,1012.34,1009.14,1009.1,1008.43,0.78,0.85,0.74,0.0056,0.0047,0.002
2017-06-29,66.45291666666667,75.63,59.67,71.65083333333331,71.29208333333334,67.96083333333333,65.44,65.73,59.36,1010.07,1009.53,1013.65,80.94,77.83,78.89,65.47,65.78,58.38,0.93,0.93,0.89,0.64,0.71,0.57,68.54,68.13,65.03,62.47,59.38,55.19,1010.9,1012.34,1014.93,1009.1,1008.43,1012.29,0.85,0.74,0.43,0.0047,0.002,0.0011
2017-06-30,71.65083333333331,80.94,65.47,71.29208333333334,67.96083333333333,68.23208333333336,65.73,59.36,56.82,1009.53,1013.65,1016.66,77.83,78.89,75.9,65.78,58.38,58.72,0.93,0.89,0.89,0.71,0.57,0.5,68.13,65.03,59.55,59.38,55.19,54.94,1012.34,1014.93,1018.61,1008.43,1012.29,1014.43,0.74,0.43,0.0,0.002,0.0011,0.0
2017-07-01,71.29208333333334,77.83,65.78,67.96083333333333,68.23208333333336,70.14458333333333,59.36,56.82,54.2,1013.65,1016.66,1020.09,78.89,75.9,79.37,58.38,58.72,60.08,0.89,0.89,0.85,0.57,0.5,0.37,65.03,59.55,58.81,55.19,54.94,49.45,1014.93,1018.61,1021.27,1012.29,1014.43,1018.62,0.43,0.0,0.0,0.0011,0.0,0.0
2017-07-02,67.96083333333333,78.89,58.38,68.23208333333336,70.14458333333333,71.30791666666666,56.82,54.2,51.88,1016.66,1020.09,1020.85,75.9,79.37,80.89,58.72,60.08,58.59,0.89,0.85,0.78,0.5,0.37,0.35,59.55,58.81,55.33,54.94,49.45,49.39,1018.61,1021.27,1023.05,1014.43,1018.62,1018.31,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,68.23208333333336,75.9,58.72,70.14458333333333,71.30791666666666,73.75333333333333,54.2,51.88,58.95,1020.09,1020.85,1014.69,79.37,80.89,84.88,60.08,58.59,60.36,0.85,0.78,0.76,0.37,0.35,0.45,58.81,55.33,63.38,49.45,49.39,52.4,1021.27,1023.05,1018.1,1018.62,1018.31,1010.8,0.0,0.0,0.0,0.0,0.0,0.0
